#  it lists all the configuration for HyCal modules
#  type 0 -> lead-glass, type 1 -> lead-tungstate
#  geometry and tdc can also be calculated in the program
#  id  crate  slot  chan   TDC      type  size       x       y  HV crate  slot  chan
  W213     4    18     0     8         1  20.5 -174.25 -215.25         3    10    34
  W212     4    18     1     8         1  20.5 -194.75 -215.25         3    10    29
  W211     4    18     2     8         1  20.5 -215.25 -215.25         3    10    24
  W179     4    18     3     2         1  20.5 -174.25 -235.75         3    10    19
  W178     4    18     4     2         1  20.5 -194.75 -235.75         3    10    14
  W177     4    18     5     2         1  20.5 -215.25 -235.75         3    10     9
  W176     4    18     6     1         1  20.5 -235.75 -235.75         3    10     4
  W412     4    18     9    13         1  20.5 -276.75  -92.25         3    12    33
  W383     4    18    10     8         1  20.5 -174.25 -112.75         3    12    28
  W382     4    18    11     8         1  20.5 -194.75 -112.75         3    12    23
  W381     4    18    12     8         1  20.5 -215.25 -112.75         3    12    18
  W349     4    18    13     8         1  20.5 -174.25 -133.25         3    12    13
  W348     4    18    14     8         1  20.5 -194.75 -133.25         3    12     8
  W347     4    18    15     8         1  20.5 -215.25 -133.25         3    12     3
  W315     4    18    16     8         1  20.5 -174.25 -153.75         3    10    26
  W314     4    18    17     8         1  20.5 -194.75 -153.75         3    10    21
  W313     4    18    18     8         1  20.5 -215.25 -153.75         3    10    16
  W281     4    18    19     8         1  20.5 -174.25 -174.25         3    10    11
  W280     4    18    20     8         1  20.5 -194.75 -174.25         3    10     6
  W279     4    18    21     8         1  20.5 -215.25 -174.25         3    10     1
  W247     4    18    22     8         1  20.5 -174.25 -194.75         3    10    46
  W246     4    18    23     8         1  20.5 -194.75 -194.75         3    10    44
  W245     4    18    24     8         1  20.5 -215.25 -194.75         3    10    39
  W991     4    18    32    31         1  20.5 -256.25  256.25         3    14     6
  W994     4    18    33    32         1  20.5 -194.75  256.25         3    14    21
  W961     4    18    34    32         1  20.5 -174.25  235.75         3    14    46
  W992     4    18    35    31         1  20.5 -235.75  256.25         3    14    11
  W959     4    18    36    32         1  20.5 -215.25  235.75         3    14    39
  W990     4    18    37    31         1  20.5 -276.75  256.25         3    14     1
  W957     4    18    38    31         1  20.5 -256.25  235.75         3    14    29
  W960     4    18    39    32         1  20.5 -194.75  235.75         3    14    44
  W927     4    18    40    26         1  20.5 -174.25  215.25         3    14    19
  W958     4    18    41    31         1  20.5 -235.75  235.75         3    14    34
  W925     4    18    42    26         1  20.5 -215.25  215.25         3    14     9
  W956     4    18    43    31         1  20.5 -276.75  235.75         3    14    24
  W892     4    18    44    26         1  20.5 -194.75  194.75         3    14    41
  W926     4    18    45    26         1  20.5 -194.75  215.25         3    14    14
  W859     4    18    46    26         1  20.5 -174.25  174.25         3    14    42
  W893     4    18    47    26         1  20.5 -174.25  194.75         3    14     4
  W857     4    18    48    26         1  20.5 -215.25  174.25         3    14    32
  W891     4    18    49    26         1  20.5 -215.25  194.75         3    14    47
  W824     4    18    50    26         1  20.5 -194.75  153.75         3    14    22
  W858     4    18    51    26         1  20.5 -194.75  174.25         3    14    37
  W791     4    18    52    26         1  20.5 -174.25  133.25         3    14    12
  W825     4    18    53    26         1  20.5 -174.25  153.75         3    14    27
  W789     4    18    54    26         1  20.5 -215.25  133.25         3    14     2
  W823     4    18    55    26         1  20.5 -215.25  153.75         3    14    17
  W756     4    18    56    26         1  20.5 -194.75  112.75         3    14    45
  W790     4    18    57    26         1  20.5 -194.75  133.25         3    14     7
  W723     4    18    58    20         1  20.5 -174.25   92.25         3    14    35
  W757     4    18    59    26         1  20.5 -174.25  112.75         3    14    36
  W721     4    18    60    20         1  20.5 -215.25   92.25         3    14    25
  W755     4    18    61    26         1  20.5 -215.25  112.75         3    14    40
  W719     4    18    62    19         1  20.5 -256.25   92.25         3    14    15
  W722     4    18    63    20         1  20.5 -194.75   92.25         3    14    30
  W583     4    16     0    19         1  20.5 -256.25   10.25         3    12    29
  W584     4    16     1    19         1  20.5 -235.75   10.25         3    12    34
  W553     4    16     2    14         1  20.5 -174.25  -10.25         3    12    19
  W582     4    16     3    19         1  20.5 -276.75   10.25         3    12    24
  W551     4    16     4    14         1  20.5 -215.25  -10.25         3    12     9
  W552     4    16     5    14         1  20.5 -194.75  -10.25         3    12    14
  W549     4    16     6    13         1  20.5 -256.25  -10.25         3    12    41
  W550     4    16     7    13         1  20.5 -235.75  -10.25         3    12     4
  W519     4    16     8    14         1  20.5 -174.25  -30.75         3    12    42
  W548     4    16     9    13         1  20.5 -276.75  -10.25         3    12    47
  W517     4    16    10    14         1  20.5 -215.25  -30.75         3    12    32
  W518     4    16    11    14         1  20.5 -194.75  -30.75         3    12    37
  W515     4    16    12    13         1  20.5 -256.25  -30.75         3    12    22
  W516     4    16    13    13         1  20.5 -235.75  -30.75         3    12    27
  W485     4    16    14    14         1  20.5 -174.25  -51.25         3    12    12
  W514     4    16    15    13         1  20.5 -276.75  -30.75         3    12    17
  W483     4    16    16    14         1  20.5 -215.25  -51.25         3    12     2
  W484     4    16    17    14         1  20.5 -194.75  -51.25         3    12     7
  W481     4    16    18    13         1  20.5 -256.25  -51.25         3    12    45
  W482     4    16    19    13         1  20.5 -235.75  -51.25         3    12    36
  W451     4    16    20    14         1  20.5 -174.25  -71.75         3    12    35
  W480     4    16    21    13         1  20.5 -276.75  -51.25         3    12    40
  W449     4    16    22    14         1  20.5 -215.25  -71.75         3    12    25
  W450     4    16    23    14         1  20.5 -194.75  -71.75         3    12    30
  W447     4    16    24    13         1  20.5 -256.25  -71.75         3    12    15
  W448     4    16    25    13         1  20.5 -235.75  -71.75         3    12    20
  W417     4    16    26    14         1  20.5 -174.25  -92.25         3    12     5
  W446     4    16    27    13         1  20.5 -276.75  -71.75         3    12    10
  W415     4    16    28    14         1  20.5 -215.25  -92.25         3    12    48
  W416     4    16    29    14         1  20.5 -194.75  -92.25         3    12    31
  W413     4    16    30    13         1  20.5 -256.25  -92.25         3    12    38
  W414     4    16    31    13         1  20.5 -235.75  -92.25         3    12    43
 W1028     4    16    32    32         1  20.5 -194.75  276.75         5     6    23
  W995     4    16    33    32         1  20.5 -174.25  256.25         3    14    26
 W1026     4    16    34    31         1  20.5 -235.75  276.75         5     6    13
  W993     4    16    35    32         1  20.5 -215.25  256.25         3    14    16
 W1024     4    16    36    31         1  20.5 -276.75  276.75         5     6     3
 W1129     4    16    38    32         1  20.5 -215.25  338.25         5     6     2
 W1131     4    16    39    32         1  20.5 -174.25  338.25         5     6    12
 W1127     4    16    40    31         1  20.5 -256.25  338.25         5     6    16
 W1130     4    16    41    32         1  20.5 -194.75  338.25         5     6     7
 W1097     4    16    42    32         1  20.5 -174.25  317.75         5     6     6
 W1128     4    16    43    31         1  20.5 -235.75  338.25         5     6    21
 W1095     4    16    44    32         1  20.5 -215.25  317.75         5     6    24
 W1126     4    16    45    31         1  20.5 -276.75  338.25         5     6    11
 W1093     4    16    46    31         1  20.5 -256.25  317.75         5     6    15
 W1096     4    16    47    32         1  20.5 -194.75  317.75         5     6     1
 W1063     4    16    48    32         1  20.5 -174.25  297.25         5     6     5
 W1094     4    16    49    31         1  20.5 -235.75  317.75         5     6    20
 W1061     4    16    50    32         1  20.5 -215.25  297.25         5     6    14
 W1092     4    16    51    31         1  20.5 -276.75  317.75         5     6    10
 W1059     4    16    52    31         1  20.5 -256.25  297.25         5     6     4
 W1062     4    16    53    32         1  20.5 -194.75  297.25         5     6    19
 W1029     4    16    54    32         1  20.5 -174.25  276.75         5     6    17
 W1060     4    16    55    31         1  20.5 -235.75  297.25         5     6     9
 W1027     4    16    56    32         1  20.5 -215.25  276.75         5     6    18
 W1058     4    16    57    31         1  20.5 -276.75  297.25         5     6    22
 W1025     4    16    58    31         1  20.5 -256.25  276.75         5     6     8
  W137     4    14     0     1         1  20.5 -338.25 -256.25         4     0    47
  W138     4    14     1     1         1  20.5 -317.75 -256.25         4     0    41
  W104     4    14     2     1         1  20.5 -317.75 -276.75         4     0    37
  W105     4    14     3     1         1  20.5 -297.25 -276.75         4     0    42
   W71     4    14     4     1         1  20.5 -297.25 -297.25         4     0    27
  W103     4    14     5     1         1  20.5 -338.25 -276.75         4     0    32
   W69     4    14     6     1         1  20.5 -338.25 -297.25         4     0    17
   W70     4    14     7     1         1  20.5 -317.75 -297.25         4     0    22
   W36     4    14     8     1         1  20.5 -317.75 -317.75         4     0     7
   W37     4    14     9     1         1  20.5 -297.25 -317.75         4     0    12
    W3     4    14    10     1         1  20.5 -297.25 -338.25         4     0    36
   W35     4    14    11     1         1  20.5 -338.25 -317.75         4     0     2
    W1     4    14    12     1         1  20.5 -338.25 -338.25         4     0    40
    W2     4    14    13     1         1  20.5 -317.75 -338.25         4     0    45
  G158     4    14    14    38         0  38.2    -282  -367.6         4     0    30
  G159     4    14    15    38         0  38.2  -243.8  -367.6         4     0    35
  G129     4    14    16    38         0  38.2  -243.8  -405.8         4     0    20
  G157     4    14    17    38         0  38.2  -320.2  -367.6         4     0    25
  G127     4    14    18    38         0  38.2  -320.2  -405.8         4     0    10
  G128     4    14    19    38         0  38.2    -282  -405.8         4     0    15
   G98     4    14    20    38         0  38.2    -282    -444         4     0    31
   G99     4    14    21    38         0  38.2  -243.8    -444         4     0     5
   G69     4    14    22    38         0  38.2  -243.8  -482.2         4     0    43
   G97     4    14    23    38         0  38.2  -320.2    -444         4     0    48
   G67     4    14    24    38         0  38.2  -320.2  -482.2         4     0    33
   G68     4    14    25    38         0  38.2    -282  -482.2         4     0    38
   G38     4    14    26    38         0  38.2    -282  -520.4         4     0    23
   G39     4    14    27    38         0  38.2  -243.8  -520.4         4     0    28
    G9     4    14    28    38         0  38.2  -243.8  -558.6         4     0    13
   G37     4    14    29    38         0  38.2  -320.2  -520.4         4     0    18
    G7     4    14    30    38         0  38.2  -320.2  -558.6         4     0     3
    G8     4    14    31    38         0  38.2    -282  -558.6         4     0     8
  W819     4    14    32    25         1  20.5 -297.25  153.75         4     4    36
  W820     4    14    33    25         1  20.5 -276.75  153.75         4     4     2
  W817     4    14    34    25         1  20.5 -338.25  153.75         4     4    40
  W818     4    14    35    25         1  20.5 -317.75  153.75         4     4    45
  W787     4    14    36    25         1  20.5 -256.25  133.25         4     4    30
  W788     4    14    37    25         1  20.5 -235.75  133.25         4     4    35
  W785     4    14    38    25         1  20.5 -297.25  133.25         4     4    20
  W786     4    14    39    25         1  20.5 -276.75  133.25         4     4    25
  W783     4    14    40    25         1  20.5 -338.25  133.25         4     4    10
  W784     4    14    41    25         1  20.5 -317.75  133.25         4     4    15
  W753     4    14    42    25         1  20.5 -256.25  112.75         4     4    31
  W754     4    14    43    25         1  20.5 -235.75  112.75         4     4     5
  W751     4    14    44    25         1  20.5 -297.25  112.75         4     4    43
  W752     4    14    45    25         1  20.5 -276.75  112.75         4     4    48
  W749     4    14    46    25         1  20.5 -338.25  112.75         4     4    33
  W750     4    14    47    25         1  20.5 -317.75  112.75         4     4    38
  W716     4    14    48    19         1  20.5 -317.75   92.25         4     4    23
  W717     4    14    49    19         1  20.5 -297.25   92.25         4     4    28
  W683     4    14    50    19         1  20.5 -297.25   71.75         4     4    13
  W715     4    14    51    19         1  20.5 -338.25   92.25         4     4    18
  W681     4    14    52    19         1  20.5 -338.25   71.75         4     4     3
  W682     4    14    53    19         1  20.5 -317.75   71.75         4     4     8
  W648     4    14    54    19         1  20.5 -317.75   51.25         4     0    21
  W649     4    14    55    19         1  20.5 -297.25   51.25         4     0    26
  W615     4    14    56    19         1  20.5 -297.25   30.75         4     2    26
  W647     4    14    57    19         1  20.5 -338.25   51.25         4     0    16
  W613     4    14    58    19         1  20.5 -338.25   30.75         4     2    16
  W614     4    14    59    19         1  20.5 -317.75   30.75         4     2    21
  W580     4    14    60    19         1  20.5 -317.75   10.25         4     2     6
  W581     4    14    61    19         1  20.5 -297.25   10.25         4     2    11
  W547     4    14    62    13         1  20.5 -297.25  -10.25         4     2    46
  W579     4    14    63    19         1  20.5 -338.25   10.25         4     2     1
  W208     4    12     0     7         1  20.5 -276.75 -215.25         4     0    39
  W205     4    12     1     7         1  20.5 -338.25 -215.25         4     0    24
  W206     4    12     2     7         1  20.5 -317.75 -215.25         4     0    29
  W172     4    12     3     1         1  20.5 -317.75 -235.75         4     0    14
  W173     4    12     4     1         1  20.5 -297.25 -235.75         4     0    19
  W139     4    12     5     1         1  20.5 -297.25 -256.25         4     0     4
  W171     4    12     6     1         1  20.5 -338.25 -235.75         4     0     9
  W277     4    12    10     7         1  20.5 -256.25 -174.25         4     2    38
  W278     4    12    11     7         1  20.5 -235.75 -174.25         4     2    43
  W275     4    12    12     7         1  20.5 -297.25 -174.25         4     2    28
  W276     4    12    13     7         1  20.5 -276.75 -174.25         4     2    33
  W273     4    12    14     7         1  20.5 -338.25 -174.25         4     2    18
  W274     4    12    15     7         1  20.5 -317.75 -174.25         4     2    23
  W243     4    12    16     7         1  20.5 -256.25 -194.75         4     2     8
  W244     4    12    17     7         1  20.5 -235.75 -194.75         4     2    13
  W241     4    12    18     7         1  20.5 -297.25 -194.75         4     0    11
  W242     4    12    19     7         1  20.5 -276.75 -194.75         4     2     3
  W239     4    12    20     7         1  20.5 -338.25 -194.75         4     0     1
  W240     4    12    21     7         1  20.5 -317.75 -194.75         4     0     6
  W209     4    12    22     7         1  20.5 -256.25 -215.25         4     0    44
  W210     4    12    23     7         1  20.5 -235.75 -215.25         4     0    46
  W207     4    12    24     7         1  20.5 -297.25 -215.25         4     0    34
  W854     4    12    32    25         1  20.5 -276.75  174.25         4     4    32
  W851     4    12    33    25         1  20.5 -338.25  174.25         4     4    17
  W852     4    12    34    25         1  20.5 -317.75  174.25         4     4    22
  W821     4    12    35    25         1  20.5 -256.25  153.75         4     4     7
  W822     4    12    36    25         1  20.5 -235.75  153.75         4     4    12
  W955     4    12    40    31         1  20.5 -297.25  235.75         4     4    11
  W987     4    12    41    31         1  20.5 -338.25  256.25         4     4    16
  W953     4    12    42    31         1  20.5 -338.25  235.75         4     4     1
  W954     4    12    43    31         1  20.5 -317.75  235.75         4     4     6
  W923     4    12    44    25         1  20.5 -256.25  215.25         4     4    44
  W924     4    12    45    25         1  20.5 -235.75  215.25         4     4    46
  W921     4    12    46    25         1  20.5 -297.25  215.25         4     4    34
  W922     4    12    47    25         1  20.5 -276.75  215.25         4     4    39
  W919     4    12    48    25         1  20.5 -338.25  215.25         4     4    24
  W920     4    12    49    25         1  20.5 -317.75  215.25         4     4    29
  W889     4    12    50    25         1  20.5 -256.25  194.75         4     4    14
  W890     4    12    51    25         1  20.5 -235.75  194.75         4     4    19
  W887     4    12    52    25         1  20.5 -297.25  194.75         4     4     4
  W888     4    12    53    25         1  20.5 -276.75  194.75         4     4     9
  W885     4    12    54    25         1  20.5 -338.25  194.75         4     4    47
  W886     4    12    55    25         1  20.5 -317.75  194.75         4     4    41
  W855     4    12    56    25         1  20.5 -256.25  174.25         4     4    37
  W856     4    12    57    25         1  20.5 -235.75  174.25         4     4    42
  W853     4    12    58    25         1  20.5 -297.25  174.25         4     4    27
  W545     4    10     0    13         1  20.5 -338.25  -10.25         4     2    39
  W546     4    10     1    13         1  20.5 -317.75  -10.25         4     2    44
  W512     4    10     2    13         1  20.5 -317.75  -30.75         4     2    29
  W513     4    10     3    13         1  20.5 -297.25  -30.75         4     2    34
  W479     4    10     4    13         1  20.5 -297.25  -51.25         4     2    19
  W511     4    10     5    13         1  20.5 -338.25  -30.75         4     2    24
  W477     4    10     6    13         1  20.5 -338.25  -51.25         4     2     9
  W478     4    10     7    13         1  20.5 -317.75  -51.25         4     2    14
  W444     4    10     8    13         1  20.5 -317.75  -71.75         4     2    41
  W445     4    10     9    13         1  20.5 -297.25  -71.75         4     2     4
  W411     4    10    10    13         1  20.5 -297.25  -92.25         4     2    42
  W443     4    10    11    13         1  20.5 -338.25  -71.75         4     2    47
  W409     4    10    12    13         1  20.5 -338.25  -92.25         4     2    32
  W410     4    10    13    13         1  20.5 -317.75  -92.25         4     2    37
  W379     4    10    14     7         1  20.5 -256.25 -112.75         4     2    22
  W380     4    10    15     7         1  20.5 -235.75 -112.75         4     2    27
  W377     4    10    16     7         1  20.5 -297.25 -112.75         4     2    12
  W378     4    10    17     7         1  20.5 -276.75 -112.75         4     2    17
  W375     4    10    18     7         1  20.5 -338.25 -112.75         4     2     2
  W376     4    10    19     7         1  20.5 -317.75 -112.75         4     2     7
  W345     4    10    20     7         1  20.5 -256.25 -133.25         4     2    45
  W346     4    10    21     7         1  20.5 -235.75 -133.25         4     2    36
  W343     4    10    22     7         1  20.5 -297.25 -133.25         4     2    35
  W344     4    10    23     7         1  20.5 -276.75 -133.25         4     2    40
  W341     4    10    24     7         1  20.5 -338.25 -133.25         4     2    25
  W342     4    10    25     7         1  20.5 -317.75 -133.25         4     2    30
  W311     4    10    26     7         1  20.5 -256.25 -153.75         4     2    15
  W312     4    10    27     7         1  20.5 -235.75 -153.75         4     2    20
  W309     4    10    28     7         1  20.5 -297.25 -153.75         4     2     5
  W310     4    10    29     7         1  20.5 -276.75 -153.75         4     2    10
  W307     4    10    30     7         1  20.5 -338.25 -153.75         4     2    48
  W308     4    10    31     7         1  20.5 -317.75 -153.75         4     2    31
  G878     4    10    32    58         0  38.2  -291.2   558.4         5    10    21
  G879     4    10    33    58         0  38.2    -253   558.4         5    10    26
  G849     4    10    34    58         0  38.2    -253   520.2         5    10    27
  G877     4    10    35    58         0  38.2  -329.4   558.4         5    10    16
  G847     4    10    36    58         0  38.2  -329.4   520.2         5    10    17
  G848     4    10    37    58         0  38.2  -291.2   520.2         5    10    22
  G818     4    10    38    58         0  38.2  -291.2     482         5    10     7
  G819     4    10    39    58         0  38.2    -253     482         5    10    12
  G789     4    10    40    58         0  38.2    -253   443.8         5    10    11
  G817     4    10    41    58         0  38.2  -329.4     482         5    10     2
  G787     4    10    42    58         0  38.2  -329.4   443.8         5    10     1
  G788     4    10    43    58         0  38.2  -291.2   443.8         5    10     6
  G758     4    10    44    58         0  38.2  -291.2   405.6         5    10    30
  G759     4    10    45    58         0  38.2    -253   405.6         5    10    29
  G729     4    10    46    58         0  38.2    -253   367.4         5    10    20
  G757     4    10    47    58         0  38.2  -329.4   405.6         5    10    25
  G727     4    10    48    58         0  38.2  -329.4   367.4         5    10    10
  G728     4    10    49    58         0  38.2  -291.2   367.4         5    10    15
 W1124     4    10    50    31         1  20.5 -317.75  338.25         5    10    24
 W1125     4    10    51    31         1  20.5 -297.25  338.25         5    10     5
 W1091     4    10    52    31         1  20.5 -297.25  317.75         5    10    14
 W1123     4    10    53    31         1  20.5 -338.25  338.25         5    10    19
 W1089     4    10    54    31         1  20.5 -338.25  317.75         5    10     4
 W1090     4    10    55    31         1  20.5 -317.75  317.75         5    10     9
 W1056     4    10    56    31         1  20.5 -317.75  297.25         5    10    23
 W1057     4    10    57    31         1  20.5 -297.25  297.25         5    10    28
 W1023     4    10    58    31         1  20.5 -297.25  276.75         5    10    13
 W1055     4    10    59    31         1  20.5 -338.25  297.25         5    10    18
 W1021     4    10    60    31         1  20.5 -338.25  276.75         5    10     3
 W1022     4    10    61    31         1  20.5 -317.75  276.75         5    10     8
  W988     4    10    62    31         1  20.5 -317.75  256.25         4     4    21
  W989     4    10    63    31         1  20.5 -297.25  256.25         4     4    26
  G152     4     8     0    37         0  38.2  -511.2  -367.6         4     6    46
  G151     4     8     1    37         0  38.2  -549.4  -367.6         4     6    47
  G126     4     8     2    37         0  38.2  -358.4  -405.8         4     6    42
  G125     4     8     3    37         0  38.2  -396.6  -405.8         4     6    37
  G124     4     8     4    37         0  38.2  -434.8  -405.8         4     6    32
  G123     4     8     5    37         0  38.2    -473  -405.8         4     6    27
  G122     4     8     6    37         0  38.2  -511.2  -405.8         4     6    22
  G121     4     8     7    37         0  38.2  -549.4  -405.8         4     6    17
   G96     4     8     8    37         0  38.2  -358.4    -444         4     6    12
   G95     4     8     9    37         0  38.2  -396.6    -444         4     6     7
   G94     4     8    10    37         0  38.2  -434.8    -444         4     6     2
   G93     4     8    11    37         0  38.2    -473    -444         4     6    36
   G92     4     8    12    37         0  38.2  -511.2    -444         4     6    45
   G91     4     8    13    37         0  38.2  -549.4    -444         4     6    40
   G66     4     8    14    37         0  38.2  -358.4  -482.2         4     6    35
   G65     4     8    15    37         0  38.2  -396.6  -482.2         4     6    30
   G64     4     8    16    37         0  38.2  -434.8  -482.2         4     6    25
   G63     4     8    17    37         0  38.2    -473  -482.2         4     6    20
   G62     4     8    18    37         0  38.2  -511.2  -482.2         4     6    15
   G61     4     8    19    37         0  38.2  -549.4  -482.2         4     6    10
   G36     4     8    20    37         0  38.2  -358.4  -520.4         4     6     5
   G35     4     8    21    37         0  38.2  -396.6  -520.4         4     6    31
   G34     4     8    22    37         0  38.2  -434.8  -520.4         4     6    48
   G33     4     8    23    37         0  38.2    -473  -520.4         4     6    43
   G32     4     8    24    37         0  38.2  -511.2  -520.4         4     6    38
   G31     4     8    25    37         0  38.2  -549.4  -520.4         4     6    33
    G6     4     8    26    37         0  38.2  -358.4  -558.6         4     6    28
    G5     4     8    27    37         0  38.2  -396.6  -558.6         4     6    23
    G4     4     8    28    37         0  38.2  -434.8  -558.6         4     6    18
    G3     4     8    29    37         0  38.2    -473  -558.6         4     6    13
    G2     4     8    30    37         0  38.2  -511.2  -558.6         4     6     8
    G1     4     8    31    37         0  38.2  -549.4  -558.6         4     6     3
  G602     4     8    32    52         0  38.2  -520.4   205.4         4    10    22
  G601     4     8    33    52         0  38.2  -558.6   205.4         4    10    17
  G576     4     8    34    52         0  38.2  -367.6   167.2         4    10    12
  G575     4     8    35    52         0  38.2  -405.8   167.2         4    10     7
  G574     4     8    36    52         0  38.2    -444   167.2         4    10     2
  G573     4     8    37    52         0  38.2  -482.2   167.2         4    10    36
  G572     4     8    38    52         0  38.2  -520.4   167.2         4    10    45
  G571     4     8    39    52         0  38.2  -558.6   167.2         4    10    40
  G546     4     8    40    52         0  38.2  -367.6     129         4    10    35
  G545     4     8    41    52         0  38.2  -405.8     129         4    10    30
  G544     4     8    42    52         0  38.2    -444     129         4    10    25
  G543     4     8    43    52         0  38.2  -482.2     129         4    10    20
  G542     4     8    44    52         0  38.2  -520.4     129         4    10    15
  G541     4     8    45    52         0  38.2  -558.6     129         4    10    10
  G516     4     8    46    47         0  38.2  -367.6    90.8         4    10     5
  G515     4     8    47    47         0  38.2  -405.8    90.8         4    10    31
  G514     4     8    48    47         0  38.2    -444    90.8         4    10    48
  G513     4     8    49    47         0  38.2  -482.2    90.8         4    10    43
  G512     4     8    50    47         0  38.2  -520.4    90.8         4    10    38
  G511     4     8    51    47         0  38.2  -558.6    90.8         4    10    33
  G486     4     8    52    47         0  38.2  -367.6    52.6         4    10    28
  G485     4     8    53    47         0  38.2  -405.8    52.6         4    10    23
  G484     4     8    54    47         0  38.2    -444    52.6         4    10    18
  G483     4     8    55    47         0  38.2  -482.2    52.6         4    10    13
  G482     4     8    56    47         0  38.2  -520.4    52.6         4    10     8
  G481     4     8    57    47         0  38.2  -558.6    52.6         4    10     3
  G456     4     8    58    47         0  38.2  -367.6    14.4         4     8    26
  G455     4     8    59    47         0  38.2  -405.8    14.4         4     8    21
  G454     4     8    60    47         0  38.2    -444    14.4         4     8    16
  G453     4     8    61    47         0  38.2  -482.2    14.4         4     8    11
  G452     4     8    62    47         0  38.2  -520.4    14.4         4     8     6
  G451     4     8    63    47         0  38.2  -558.6    14.4         4     8     1
  G181     4     6     0    42         0  38.2  -558.6  -329.4         4     6    24
  G156     4     6     1    37         0  38.2  -358.4  -367.6         4     6    19
  G155     4     6     2    37         0  38.2  -396.6  -367.6         4     6    14
  G154     4     6     3    37         0  38.2  -434.8  -367.6         4     6     9
  G153     4     6     4    37         0  38.2    -473  -367.6         4     6     4
  G274     4     6     6    42         0  38.2    -444  -214.8         4     8    48
  G273     4     6     7    42         0  38.2  -482.2  -214.8         4     8    43
  G272     4     6     8    42         0  38.2  -520.4  -214.8         4     8    38
  G271     4     6     9    42         0  38.2  -558.6  -214.8         4     8    33
  G246     4     6    10    42         0  38.2  -367.6    -253         4     8    28
  G245     4     6    11    42         0  38.2  -405.8    -253         4     8    23
  G244     4     6    12    42         0  38.2    -444    -253         4     8    18
  G243     4     6    13    42         0  38.2  -482.2    -253         4     8    13
  G242     4     6    14    42         0  38.2  -520.4    -253         4     8     8
  G241     4     6    15    42         0  38.2  -558.6    -253         4     8     3
  G216     4     6    16    42         0  38.2  -367.6  -291.2         4     6    26
  G215     4     6    17    42         0  38.2  -405.8  -291.2         4     6    21
  G214     4     6    18    42         0  38.2    -444  -291.2         4     6    16
  G213     4     6    19    42         0  38.2  -482.2  -291.2         4     6    11
  G212     4     6    20    42         0  38.2  -520.4  -291.2         4     6     6
  G211     4     6    21    42         0  38.2  -558.6  -291.2         4     6     1
  G186     4     6    22    42         0  38.2  -367.6  -329.4         4     6    41
  G185     4     6    23    42         0  38.2  -405.8  -329.4         4     6    44
  G184     4     6    24    42         0  38.2    -444  -329.4         4     6    39
  G183     4     6    25    42         0  38.2  -482.2  -329.4         4     6    34
  G182     4     6    26    42         0  38.2  -520.4  -329.4         4     6    29
  G631     4     6    32    52         0  38.2  -558.6   243.6         4    10    47
  G606     4     6    33    52         0  38.2  -367.6   205.4         4    10    42
  G605     4     6    34    52         0  38.2  -405.8   205.4         4    10    37
  G604     4     6    35    52         0  38.2    -444   205.4         4    10    32
  G603     4     6    36    52         0  38.2  -482.2   205.4         4    10    27
  G724     4     6    38    57         0  38.2    -444   358.2         5    10    48
  G723     4     6    39    57         0  38.2  -482.2   358.2         5    10    43
  G722     4     6    40    57         0  38.2  -520.4   358.2         5    10    38
  G721     4     6    41    57         0  38.2  -558.6   358.2         5    10    33
  G696     4     6    42    52         0  38.2  -367.6     320         4    10    26
  G695     4     6    43    52         0  38.2  -405.8     320         4    10    21
  G694     4     6    44    52         0  38.2    -444     320         4    10    16
  G693     4     6    45    52         0  38.2  -482.2     320         4    10    11
  G692     4     6    46    52         0  38.2  -520.4     320         4    10     6
  G691     4     6    47    52         0  38.2  -558.6     320         4    10     1
  G666     4     6    48    52         0  38.2  -367.6   281.8         4    10    41
  G665     4     6    49    52         0  38.2  -405.8   281.8         4    10    44
  G664     4     6    50    52         0  38.2    -444   281.8         4    10    39
  G663     4     6    51    52         0  38.2  -482.2   281.8         4    10    34
  G662     4     6    52    52         0  38.2  -520.4   281.8         4    10    29
  G661     4     6    53    52         0  38.2  -558.6   281.8         4    10    24
  G636     4     6    54    52         0  38.2  -367.6   243.6         4    10    19
  G635     4     6    55    52         0  38.2  -405.8   243.6         4    10    14
  G634     4     6    56    52         0  38.2    -444   243.6         4    10     9
  G633     4     6    57    52         0  38.2  -482.2   243.6         4    10     4
  G632     4     6    58    52         0  38.2  -520.4   243.6         4    10    46
  G426     4     4     0    47         0  38.2  -367.6   -23.8         4     8    41
  G425     4     4     1    47         0  38.2  -405.8   -23.8         4     8    44
  G424     4     4     2    47         0  38.2    -444   -23.8         4     8    39
  G423     4     4     3    47         0  38.2  -482.2   -23.8         4     8    34
  G422     4     4     4    47         0  38.2  -520.4   -23.8         4     8    29
  G421     4     4     5    47         0  38.2  -558.6   -23.8         4     8    24
  G396     4     4     6    47         0  38.2  -367.6     -62         4     8    19
  G395     4     4     7    47         0  38.2  -405.8     -62         4     8    14
  G394     4     4     8    47         0  38.2    -444     -62         4     8     9
  G393     4     4     9    47         0  38.2  -482.2     -62         4     8     4
  G392     4     4    10    47         0  38.2  -520.4     -62         4     8    46
  G391     4     4    11    47         0  38.2  -558.6     -62         4     8    47
  G366     4     4    12    47         0  38.2  -367.6  -100.2         4     8    42
  G365     4     4    13    47         0  38.2  -405.8  -100.2         4     8    37
